team_name,event_map_id,event_date,player_a_id,player_a,n_retained,n_pre_obs,n_post_obs,mean_pre,mean_post,delta,t_stat,p_value,retained_teammate_ids
CYBERSHOKE,12991,2025-07-30 17:00:00+00:00,13982,forester,3,30,30,0.009023648933895092,0.0514716577769764,0.04244800884308131,0.964028869715261,0.3392161515169819,"22803,17508,22879"
KRÜ,12151,2025-09-04 22:00:00+00:00,19831,proshow,4,40,40,-0.016311105593875407,0.025948896650397187,0.04226000224427259,0.9159898624416101,0.36253879136508804,"21169,18549,9221,20607"
Zero Tenacity,10288,2025-10-05 17:00:00+00:00,21784,simke,4,40,40,-0.027415836030508716,0.014569166391933447,0.041985002422442165,1.097151798494705,0.27607984355665166,"21783,8311,21302,5351"
FLUFFY AIMERS,5983,2024-07-26 01:00:00+00:00,24048,slump,3,30,28,-0.015402463420972708,0.026479043209466587,0.0418815066304393,0.8369468304474914,0.40718625220973637,"21120,21741,14799"
Johnny Speeds,13038,2025-08-04 17:00:00+00:00,16029,heap,4,37,40,0.001993332280191406,0.043574858491581575,0.04158152621139017,1.0380773333455349,0.30256928454090026,"15569,9261,20133,9255"
Nexus,14239,2025-05-27 11:00:00+00:00,1206,btn,4,40,40,0.001445277817882251,0.04302021549157032,0.04157493767368807,0.9059980241850183,0.3677729328474261,"19817,9626,17116,20761"
Patins da Ferrari,3611,2024-12-15 14:00:00+00:00,22421,rainny,4,23,38,-0.035431161463721675,0.0056639347143161885,0.04109509617803786,0.7966999899313841,0.43078213338645954,"21290,18891,22559,19831"
Virtus.pro,916,2025-02-14 08:50:00+00:00,20994,fl4mus,4,40,40,-0.02392468208584923,0.01680036829305547,0.0407250503789047,1.1024777046960552,0.2737110986991358,"12732,20101,8918,21439"
LAG,11959,2025-09-10 01:00:00+00:00,12102,djay,4,34,40,-0.023669146198965638,0.016974067538057434,0.04064321373702307,0.9246593737338071,0.35848908065157126,"22552,19177,17622,23199"
AMKAL,13805,2025-06-12 08:00:00+00:00,14273,idisbalance,4,32,40,-0.02913915177005373,0.011412253092887197,0.040551404862940926,1.0289930041702007,0.30718107931557576,"21692,22075,22076,21431"
Nexus,4129,2024-11-14 15:00:00+00:00,18294,adron,4,38,40,0.010121215443888186,0.05025937485128298,0.04013815940739479,1.0068273941584234,0.31727258541637154,"9626,17116,15573,1206"
GUN5,11684,2025-09-18 17:00:00+00:00,22884,gr1ks,3,30,30,-0.06163332805080411,-0.021721035592142005,0.03991229245866211,0.9284992305582438,0.356996803513653,"22930,18670,23047"
GamerLegion,455,2025-05-19 16:30:00+00:00,10330,acor,4,40,40,-0.047520462294038376,-0.00782661215251072,0.03969385014152765,1.0949523177895228,0.2769587468208594,"9278,20301,16486,22279"
Nexus,5297,2024-09-21 16:30:00+00:00,21213,ersin,4,37,40,0.0032229939479878717,0.042765682374273604,0.039542688426285735,1.0346741512734774,0.30431252398277603,"9626,17116,15573,1206"
Bounty Hunters,16658,2025-08-10 13:00:00+00:00,20885,freq,4,32,40,-0.00989402629161772,0.029535978179091742,0.03943000447070946,0.8667785011862736,0.3890485560203165,"20690,18714,14394,18322"
Virtus.pro,1023,2025-01-29 09:30:00+00:00,21439,icy,3,30,30,0.01354367609996933,0.052931980910135255,0.039388304810165926,0.8398847973780837,0.40446990188019266,"12732,20101,8918"
PARIVISION,7014,2024-06-14 11:05:00+00:00,20430,alpha,4,40,40,-0.008590952222325105,0.03075024875052999,0.039341200972855095,1.2156115265215037,0.2279373050624308,"19673,19235,21348,13239"
GamerLegion,2446,2025-10-14 04:05:00+00:00,23766,hypex,4,40,40,-0.011874721730483002,0.027325560317730258,0.039200282048213256,1.087520765352832,0.2802207099945117,"9278,20301,16486,22279"
Bounty Hunters,13091,2025-07-24 22:00:00+00:00,22126,nyezin,4,40,40,0.014066925729110263,0.053257275095595503,0.039190349366485244,0.8673169190972047,0.38851072504068485,"20690,14394,20885,18322"
Sharks,14087,2025-05-13 20:10:00+00:00,24296,angelo,4,40,40,8.198257663044884e-05,0.03912376212267504,0.0390417795460446,0.9081274278760754,0.36665511844155163,"21921,21170,20558,22911"
GUN5,13895,2025-06-06 10:15:00+00:00,22930,tex1y,4,40,40,-0.001172730866337024,0.037708884575232055,0.03888161544156908,0.9209594341647795,0.35991514588515666,"13240,23047,18670,23783"
Rare Atom,15067,2025-04-30 12:00:00+00:00,8605,somebody,4,40,40,-0.031343228187875036,0.007123467959129939,0.03846669614700497,0.7738845013183048,0.44134344262564595,"21825,7028,19681,8950"
FaZe,464,2025-05-19 16:30:00+00:00,18676,skullz,3,30,30,-0.005825612150823604,0.03255477808091107,0.03838039023173467,0.9034841138055296,0.37016045419027016,"9960,8738,429"
GUN5,5660,2024-08-28 13:30:00+00:00,23048,kelien,4,40,40,-0.003287392426354496,0.03505607621176665,0.038343468638121145,0.9894182693104747,0.3256112609561863,"19808,23360,18670,22471"
9BOOMPRO,9485,2025-10-24 17:00:00+00:00,12027,krad,4,40,35,-0.0436989310605765,-0.005546848807233803,0.0381520822533427,0.9066443070678861,0.36772523576170696,"15662,20994,17011,18510"
Nexus,12703,2025-08-13 11:00:00+00:00,19698,adams,4,40,40,-0.04333746774228627,-0.005936741857687342,0.03740072588459893,0.9078829535876577,0.3667956400322399,"19817,12945,20761,9626"
HAVU,5889,2024-08-07 18:10:00+00:00,19996,jelo,4,40,34,-0.0035920664947581477,0.0337010895618151,0.03729315605657325,0.8887301397096286,0.3775213479078643,"22144,20593,9818,11283"
Aurora,3223,2024-06-01 05:50:00+00:00,20113,deko,4,40,40,-0.022392855979298448,0.014821418515777108,0.037214274495075556,1.243799041194216,0.2173347937493148,"13240,19882,19236,20709"
ARCRED,11064,2025-09-11 18:10:00+00:00,19812,chill,4,40,40,-0.019266741021379416,0.017886825392821517,0.037153566414200936,0.8381182170236667,0.404548307408921,"19703,18671,18447,20207"
KRÜ,12223,2025-09-14 16:00:00+00:00,19831,proshow,4,40,33,-0.00028731221087388293,0.03668913850879917,0.03697645071967306,0.8754685927418455,0.38465586000009905,"21169,18549,9221,20607"
RUSH B,4475,2024-11-01 18:00:00+00:00,22040,z1nny,4,40,40,-0.04521768693221333,-0.00845579470944963,0.0367618922227637,0.8801510980828504,0.38149300850154677,"22930,3459,20534,22927"
GUN5,13938,2025-06-12 13:00:00+00:00,22930,tex1y,4,40,40,0.018829275586562628,0.05552148997978336,0.036692214393220735,0.9211061929649168,0.3598355853765281,"13240,23047,18670,23783"
ECLOT,14316,2025-05-14 15:00:00+00:00,16432,manguss,4,40,40,0.0029229588129614514,0.03940983815548015,0.0364868793425187,0.9458900865808689,0.3471271878315241,"19594,19069,21165,19815"
OG,4961,2024-10-10 14:00:00+00:00,19064,spooke,4,40,40,-0.049598470775762536,-0.01317075314478015,0.03642771763098239,1.040927521718038,0.3013810199017972,"21113,19044,20941,21983"
HEROIC,2450,2025-10-14 07:50:00+00:00,16848,hades,4,39,40,-0.03594458984176726,0.00042180419770553176,0.03636639403947279,1.0216466257382637,0.31049528620845573,"19187,22047,19310,20119"
Nexus,5768,2024-08-14 18:30:00+00:00,9626,xellow,3,22,30,-0.0030407430430986634,0.033087226991696445,0.03612797003479511,0.7772690068364971,0.4407307423860298,"20889,17116,1206"
Sharks,7755,2024-05-06 23:00:00+00:00,20558,gafolo,4,40,40,-0.04700620601331214,-0.010937035144653294,0.036069170868658844,1.0006771320829058,0.32021811973596037,"21921,20084,16645,22911"
Metizport,10118,2025-10-28 15:00:00+00:00,20253,dragon,3,30,30,-0.01924545956643828,0.01651433320220573,0.03575979276864401,0.8186362867458583,0.4165607787895682,"17937,24083,13669"
FORZE Reload,11059,2025-09-11 11:00:00+00:00,24967,rikon,4,27,40,-0.03419124835603108,0.00139445130664997,0.03558569966268105,0.9012393552050866,0.37142396461635485,"24607,23628,22327,21367"
W7M,14101,2025-05-13 21:50:00+00:00,17861,jota,3,12,30,-0.0862910190828739,-0.05078390555448345,0.03550711352839045,0.5570751080635147,0.5844260168699631,"11739,22181,18894"
1win,11293,2025-09-20 11:30:00+00:00,15071,interz,4,40,40,-0.0185579354202385,0.016530067559336177,0.03508800297957468,1.0614432753512975,0.29177594406949037,"8528,23770,23771,20700"
FAVBET,5419,2024-09-06 14:20:00+00:00,21717,t3ns1on,4,39,40,-0.02843948413857076,0.005773905687952087,0.03421338982652285,0.8836675218797974,0.3797006430259924,"18240,2131,20228,20110"
PARIVISION,14849,2025-03-18 19:00:00+00:00,13239,qikert,4,40,40,-0.02102281711993949,0.013155491251836451,0.03417830837177594,0.802752248798525,0.4245984483541991,"13776,22929,19235,16948"
GUN5,5383,2024-09-03 08:00:00+00:00,23047,sdaim,4,40,40,0.0029898992456504404,0.037070546571767324,0.03408064732611688,0.9054293212380834,0.36808738296241683,"19808,23360,18670,22471"
Fire Flux,15107,2025-04-12 08:00:00+00:00,20974,duggy,4,40,40,-0.007387365629768225,0.02661399179662751,0.034001357426395734,0.9462706713879595,0.346935735936654,"20968,9353,20625,8212"
Tricked,11128,2025-09-30 14:15:00+00:00,8891,nodios,4,40,40,-0.039618170797365626,-0.0056499301492008765,0.03396824064816475,0.9093777436858799,0.36609572817537933,"16731,21571,21379,21036"
PARIVISION,16249,2025-01-22 09:00:00+00:00,16948,travis,4,28,40,-0.005407044102350161,0.028548596894636964,0.03395564099698713,0.8756235131450234,0.38506406717621067,"13776,22929,19235,13239"
FORZE Reload,11038,2025-09-09 11:00:00+00:00,24607,swetsi,4,31,39,-0.04345760046345438,-0.009513919864274661,0.03394368059917972,0.9568422763729626,0.34204173400734567,"21367,23628,22327,24967"
TYLOO,7293,2024-06-04 12:00:00+00:00,21621,moseyuh,3,30,30,-0.006952866722748362,0.0269596533532819,0.03391252007603026,0.6601733737307528,0.5122567453813353,"24036,19645,20895"
BASEMENT BOYS,9199,2025-11-21 08:00:00+00:00,24672,fakerealityy,4,40,40,-0.03722200280698519,-0.0035873724009023904,0.0336346304060828,0.9259029409492434,0.35742209732583285,"23614,22945,24286,20422"
G2,1715,2024-06-12 19:50:00+00:00,10096,hooxi,3,30,26,-0.009075581544526912,0.02449847133256059,0.03357405287708751,0.7320546915063192,0.4676123917290827,"9618,3972,3741"
SAW,2547,2025-07-15 13:10:00+00:00,23140,krazy,3,30,30,-0.015610528514033006,0.01784459947619479,0.0334551279902278,0.7673248571919333,0.44610596516547113,"630,20462,21014"
Permitta,7845,2024-05-02 15:00:00+00:00,15940,sobol,3,30,30,-0.013752561966855363,0.019327466902072876,0.03308002886892824,0.7786326170411833,0.43945481706212863,"20284,20309,21142"
Vikings KR,6328,2024-07-16 23:00:00+00:00,23045,lukiz,4,40,40,-0.040569988577097135,-0.007493624826458342,0.03307636375063879,0.7728104303749184,0.4421729866326106,"2544,16769,14010,20378"
GUN5,12053,2025-09-10 11:00:00+00:00,22884,gr1ks,3,30,30,-0.009865806354907272,0.023166184855549665,0.03303199121045694,0.7927759264748033,0.4312415574513141,"22930,18670,23047"
KRÜ,10419,2025-10-05 21:00:00+00:00,22163,misfit,3,30,30,0.0004817334481233939,0.0334680557611656,0.03298632231304221,0.6934594884241575,0.4907894006749383,"21169,9221,20607"
Permitta,8170,2024-04-29 14:00:00+00:00,8324,morelz,4,40,33,-0.004943165575450987,0.027876894256393808,0.03282005983184479,0.8339573461288984,0.4072006788428737,"20284,15204,20309,21142"
Wildcard,4577,2024-10-16 01:00:00+00:00,16726,phzy,4,40,40,-0.011701778128351418,0.020901766091572037,0.03260354421992345,0.8959467484523325,0.37329720014131695,"21665,21163,8507,8711"
Marsborne,10519,2025-10-07 01:00:00+00:00,13230,motm,4,40,40,-0.01192173180397878,0.02062050833615004,0.032542240140128825,0.9490747662148661,0.3458125376082309,"18761,12937,19705,22069"
Permitta,5641,2024-08-26 12:30:00+00:00,11276,marko,4,40,40,-0.03899608089766823,-0.006476504032949773,0.03251957686471845,0.971863467480486,0.3341312924142456,"20283,20284,20309,21142"
ARCRED,13015,2025-08-02 11:00:00+00:00,25111,redzed,4,40,40,-0.018644320077251236,0.013864264690701612,0.03250858476795285,0.8020739413125313,0.4249697188692223,"19703,18671,18447,20207"
ECSTATIC,6163,2024-08-05 11:00:00+00:00,20301,tauson,4,6,40,-0.0337284898901089,-0.001262543782174097,0.0324659461079348,0.4864346524854534,0.6409327857833841,"20417,21779,10961,16753"
fnatic,11239,2025-10-04 14:00:00+00:00,23414,jackasmo,4,40,40,-0.034522341932045605,-0.0025198723358328496,0.03200246959621276,0.7730289281317438,0.4418417792648046,"17803,18571,15165,23046"
JiJieHao,11004,2025-10-09 08:00:00+00:00,19763,boros,4,40,40,-0.01952808538920177,0.012296271192275433,0.0318243565814772,0.8484020965401297,0.3988601155815967,"10449,17675,22419,18163"
Nemiga,9547,2025-10-28 18:00:00+00:00,23317,khan,4,40,40,-0.015846571984474214,0.015870906692897268,0.031717478677371486,0.8498826464639013,0.39806648453322224,"21266,20387,22460,22325"
Anonymo,13463,2025-07-01 14:00:00+00:00,23767,adrien,4,31,40,-0.008502227537188186,0.02312984077000891,0.03163206830719709,0.660582344713287,0.5118905073254724,"20281,24242,22385,24243"
ECSTATIC,3520,2025-01-03 09:00:00+00:00,20417,anlelele,4,40,40,0.010818334196329622,0.04243386581697985,0.03161553162065023,0.8303100064099257,0.4089056162309441,"10961,11995,21779,16753"
GUN5,11751,2025-09-08 17:00:00+00:00,22459,sh1nejezzz,4,40,36,-0.022617059152735652,0.008738979981112754,0.03135603913384841,0.7926713239285194,0.4305948544349206,"22930,23047,18670,23783"
MIBR,2555,2025-07-15 19:30:00+00:00,22366,nicks,4,40,40,-0.06624067442496318,-0.03507774829917927,0.031162926125783905,0.7363606823994544,0.4638335266184868,"11154,18835,21037,20987"
GUN5,14272,2025-05-30 17:30:00+00:00,23302,bluewh1te,4,40,40,-0.012101689107077287,0.018829275586562628,0.030930964693639915,0.7755117130479601,0.44038278394529223,"13240,23047,18670,23783"
Spirit,354,2025-07-27 11:30:00+00:00,23685,zweih,4,40,40,-0.005253252887132263,0.02553262731622984,0.030785880203362103,0.8275982111724387,0.41042322275469834,"16920,21167,7716,20423"
paiN,738,2025-04-06 11:25:00+00:00,22566,deemo,4,40,38,-0.027599237771518847,0.0028414519413469076,0.030440689712865756,0.822231473733346,0.41353324683356657,"18865,20171,18141,19694"
Zero Tenacity,12979,2025-07-29 14:00:00+00:00,8311,nemanha,4,40,40,-0.02412250858015646,0.0062731477493030595,0.03039565632945952,0.9154440208221272,0.36281475452692835,"11777,21783,21302,5351"
Take Flyte,11980,2025-09-11 01:00:00+00:00,22794,drop,3,23,30,0.0010371606841002542,0.03141421233953829,0.030377051655438036,0.5677440398402857,0.5730420564532089,"24680,23226,24679"
Nexus,5239,2024-09-15 11:30:00+00:00,21213,ersin,4,38,38,-0.0031484961063818527,0.027044883813816763,0.030193379920198615,0.8573726161699168,0.3940127536929993,"20889,9626,17116,15573"
AMKAL,8272,2024-04-02 09:30:00+00:00,23047,sdaim,4,40,40,0.017132553422618605,0.047256383879863514,0.03012383045724491,0.9432031421009175,0.34850574341040624,"12027,16948,13982,21439"
9BOOMPRO,9541,2025-10-27 18:00:00+00:00,16555,ax1le,4,35,36,-0.041478314569355176,-0.011515726749754228,0.02996258781960095,0.6515814779521891,0.5168394797457266,"20994,17011,18510,12027"
ARCRED,12033,2025-09-19 14:30:00+00:00,19812,chill,4,40,40,0.0009910854837893279,0.03083116355947759,0.029840078075688264,0.7339554676794774,0.46534153775669823,"19703,18671,18447,20207"
KRÜ,6320,2024-07-16 20:00:00+00:00,17039,deco,4,40,40,-0.0027853513864405043,0.02703006179032045,0.029815413176760952,0.7567456173067479,0.45148556528947087,"21169,18549,20268,9221"
BLEED,5615,2024-09-06 11:50:00+00:00,20813,vldn,4,40,40,-0.01721635407355922,0.012434999391419604,0.029651353464978825,0.8975236814276794,0.3723402201722345,"8248,9618,18571,13670"
Nemiga,7043,2024-06-04 15:00:00+00:00,23685,zweih,4,40,40,-0.02359746021329596,0.005925001403603455,0.029522461616899417,0.6788902594752547,0.49923730701905156,"21266,20387,22460,23317"
NAVI Junior,15837,2025-02-21 09:00:00+00:00,22674,cmtry,4,40,40,-0.05632375770499907,-0.026958971961506532,0.029364785743492536,0.7310262221227466,0.4670161779390571,"20584,23553,22673,22203"
FORZE Reload,11058,2025-09-11 11:00:00+00:00,21392,shady,4,25,40,-0.0369142136051908,-0.007636392167642063,0.02927782143754874,0.7214614587397092,0.47388718448183265,"24607,23628,22327,21367"
G2,1718,2024-06-13 16:05:00+00:00,19230,m0nesy,4,33,26,0.0024008948830398086,0.03147888219287731,0.029077987309837502,0.5110907096434685,0.6118643280437829,"10096,9618,3972,3741"
Sashi,8983,2025-12-03 19:40:00+00:00,10961,kristou,4,40,39,-0.036613185656624074,-0.007588531372453072,0.029024654284171003,0.733341281426942,0.46557857420799864,"23338,16723,20090,21199"
Monte,14782,2025-02-18 19:00:00+00:00,20794,leen,4,40,40,-0.0254857219182092,0.0032848062071697956,0.028770528125378995,0.7540223311347398,0.45313548829629213,"16848,21217,21816,19733"
RED Canids,10430,2025-10-06 21:00:00+00:00,20085,kauez,4,40,40,-0.0013093483692977082,0.027408333723364726,0.028717682092662435,0.7031566893614408,0.48410688626208914,"21288,20026,20939,19750"
Wildcard,6919,2024-06-15 23:30:00+00:00,13230,motm,4,40,34,0.030852566066571933,0.05940019124639351,0.028547625179821574,0.6790765275858194,0.4996273831060724,"19128,21665,8507,8711"
KRÜ,13601,2025-06-15 14:00:00+00:00,20607,buda,4,40,40,-0.009074643131366189,0.019226499749377585,0.028301142880743774,0.7942005306138505,0.42949045487380483,"21169,18549,20268,9221"
Johnny Speeds,8970,2025-12-02 15:00:00+00:00,22759,jocab,4,40,40,-0.015607045705770484,0.012642577450572132,0.028249623156342614,0.7902243815743563,0.43182754411853513,"15569,9261,16029,9255"
paiN,7745,2024-05-05 20:00:00+00:00,20171,snow,4,40,40,-0.002302071029727193,0.02586915521368318,0.028171226243410372,0.8009120707647732,0.425676195145563,"18141,20563,20085,19694"
CYBERSHOKE,5269,2024-09-18 14:30:00+00:00,22535,dwushka,4,40,40,0.005864273471476935,0.033889726275382344,0.028025452803905407,0.7489124087271756,0.4561817282290424,"20948,22879,24286,21431"
UnderDogs,10427,2025-10-06 21:00:00+00:00,21888,thuister,4,37,40,-0.029119710004882938,-0.0011092948088403498,0.02801041519604259,0.7573411545803997,0.45122899196334615,"24328,25034,24930,24298"
CPH Wolves,13755,2025-06-19 17:00:00+00:00,24203,jorko,4,40,40,0.020700956542942246,0.04850493511849268,0.027803978575550434,0.790441332164411,0.4317103470330959,"22048,16753,24332,20637"
Anonymo,13462,2025-07-01 14:00:00+00:00,22385,melavi,3,30,30,-0.02653547899872412,0.0011460128647455155,0.027681491863469635,0.5572526459872237,0.5801526090618377,"20281,24242,24243"
FAVBET,10318,2025-10-07 17:00:00+00:00,21717,t3ns1on,4,40,40,-0.003630917013996509,0.02404509801504829,0.0276760150290448,0.7462900349201477,0.4578655477411105,"18240,19614,20228,20110"
MIBR Academy,14094,2025-05-13 20:10:00+00:00,21290,perez,4,40,33,0.011966258975811977,0.03962553234969529,0.027659273373883315,0.7007088765427395,0.485785638578489,"22964,21700,20029,23094"
ALTERNATE aTTaX,8102,2024-04-26 09:50:00+00:00,12290,perx,4,40,40,-0.023684794883434692,0.003964365730056851,0.02764916061349154,0.7885514051888608,0.4327952273272808,"20122,21468,21500,14061"
Inner Circle,9204,2025-11-21 10:00:00+00:00,23415,zerrofix,4,36,36,-0.013797560657820498,0.01357005891244064,0.02736761957026114,0.8462345794117567,0.4003055446416208,"24168,24282,23642,24283"
Wildcard,3074,2024-10-04 18:35:00+00:00,20018,fr3nd,4,40,40,-0.03431322423517046,-0.006980131495137901,0.027333092740032563,0.7174090202385328,0.4753707776878595,"21665,21163,8507,8711"
Permitta,5924,2024-08-12 10:00:00+00:00,24179,spavaqu,4,40,40,0.009999649496952255,0.037052783076278364,0.027053133579326108,0.6734515313688306,0.5027798060732857,"20283,20284,20309,21142"
Fake do Biru,3672,2025-01-09 20:00:00+00:00,23045,lukiz,4,40,34,-0.014671987206452557,0.012303329480515112,0.02697531668696767,0.609331151099834,0.5442670158401389,"6593,22362,16817,23829"
9 Pandas,8105,2024-04-26 15:00:00+00:00,3347,seized,4,40,40,-0.014307621018391753,0.012637136275980666,0.02694475729437242,0.7459092402615973,0.45800546217928345,"12004,14273,17508,20357"
NOVAQ,10294,2025-10-05 17:00:00+00:00,24917,modesavage,4,31,40,-0.022932893321595278,0.0037665104091574586,0.026699403730752736,0.6233921321003242,0.5353210381520143,"22537,11940,23292,23541"
Alliance,13312,2025-07-07 11:00:00+00:00,23397,poiii,4,40,40,0.0018760894354066817,0.02836617639479546,0.02649008695938878,0.6513508451259038,0.516745203057051,"22760,7443,22860,16487"
JOGA DE TERNO,3989,2024-11-19 23:30:00+00:00,24298,alennncar,3,30,30,0.0004083121946124216,0.026772355628645706,0.026364043434033285,0.7410164847584816,0.4616778055828891,"23960,24328,11733"
GameHunters,14637,2025-05-06 22:00:00+00:00,22125,lich,3,30,30,-0.0029431340525135647,0.02338530737767629,0.026328441430189857,0.6087110320621457,0.5451030893883895,"10827,17028,22084"
GTZ,15708,2025-03-05 14:30:00+00:00,20463,ddias,4,40,40,-0.018239677569867302,0.007889489275322565,0.026129166845189865,0.6901750568127384,0.4922131187143222,"20054,20827,17003,16102"
Young Ninjas,6095,2024-08-04 10:00:00+00:00,13618,bluepho3nix,4,37,40,-0.0015971026108440142,0.024518080418817628,0.02611518302966164,0.6777348678646536,0.5001734613170623,"22874,16811,23372,22759"
HEROIC,1571,2024-08-08 14:45:00+00:00,17306,degster,4,40,40,-0.05109035315681618,-0.025004205418620012,0.02608614773819617,0.6752488136255715,0.5015196766243027,"12018,9436,14148,19677"
500,9349,2025-11-17 15:00:00+00:00,18571,cypher,4,40,40,-0.00439045854604809,0.021684258162674077,0.02607471670872217,0.6640262012335582,0.5086335655936016,"9766,17145,11219,20358"
GameHunters,4000,2024-11-21 14:30:00+00:00,22404,cerolzin,4,40,40,0.005275260680496658,0.03133039697761228,0.026055136297115623,0.647088913598749,0.519612871713098,"23298,10827,22084,22125"
GTZ,15638,2025-02-26 13:15:00+00:00,20463,ddias,4,40,40,0.01310960918489994,0.03903319091846018,0.025923581733560238,0.6743757828412094,0.502075608033942,"20054,20827,17003,16102"
Flamengo,13428,2025-07-10 15:00:00+00:00,20939,history,4,40,38,0.007775083040899927,0.03353596078238122,0.02576087774148129,0.5504210464406031,0.5836769454565982,"16816,18891,11213,16814"
FURIA,3329,2024-04-18 19:15:00+00:00,20385,kye,4,40,40,-0.010871024886551766,0.014746640665341232,0.025617665551892998,0.7285369976676607,0.46846751798519726,"12553,15631,10566,2023"
LaChampionsLiga,3628,2024-12-16 23:00:00+00:00,19985,nacho,4,40,40,-0.010443778316422517,0.014892966821431024,0.025336745137853542,0.6236657721472146,0.5346765849993363,"20689,24091,17997,19086"
Galorys,11872,2025-09-08 21:00:00+00:00,23552,slashzz,4,20,40,0.036883524072621826,0.062113398455757494,0.02522987438313567,0.4517992773199153,0.6548582774340704,"20522,9483,23551,18743"
AaB,9480,2025-10-24 17:00:00+00:00,13749,queenix,3,30,30,0.008546351473491176,0.033743535761403175,0.025197184287911997,0.4987076524301502,0.6198717023103624,"23106,25066,24426"
ECSTATIC,3498,2024-12-27 15:00:00+00:00,16723,cabbi,4,40,40,0.018055114824948655,0.043192641287068796,0.02513752646212014,0.6306515546502568,0.530114181400238,"10961,11995,21779,16753"
RUBY,13325,2025-07-14 11:00:00+00:00,21362,truniq,4,40,40,-0.0409817638509038,-0.01625180439151949,0.024729959459384315,0.648763094093491,0.5184636315088456,"20956,24972,22189,22326"
BOSS,16216,2025-02-05 02:00:00+00:00,19711,snav,3,30,23,-0.0030664474062226895,0.02142149181616697,0.024487939222389662,0.5201115153885056,0.6052363692966313,"19128,18706,19079"
ENCE,3015,2024-10-17 11:10:00+00:00,23372,xkacpersky,3,30,30,-0.018957139133820453,0.005512286432792602,0.024469425566613055,0.5832219457742971,0.5625027151229545,"12731,7412,21815"
PARIVISION,14847,2025-03-18 19:00:00+00:00,20430,alpha,4,40,40,-0.02672935912615935,-0.0023435857602563627,0.024385773365902988,0.5982418097933927,0.5515695831828762,"13776,22929,19235,16948"
KRÜ,14637,2025-05-06 22:00:00+00:00,20378,honda,4,40,40,-0.004120481691744315,0.020210236246524085,0.024330717938268402,0.659190895467192,0.5117495257915556,"21169,18549,20268,9221"
3DMAX,8499,2024-02-29 19:00:00+00:00,9656,hadji,4,40,40,-0.02760625585684684,-0.00345691806639751,0.02414933779044933,0.6349672409750265,0.527314463830003,"19738,13497,13138,19739"
Marius,13291,2025-06-25 14:00:00+00:00,24906,dune,3,30,30,-0.03310131093855525,-0.00905862053754022,0.02404269040101503,0.5377616161575955,0.5927995941369575,"24649,24650,24646"
FORZE Reload,11037,2025-09-09 11:00:00+00:00,22327,something,3,30,29,-0.04546948019140022,-0.021612797338687997,0.023856682852712224,0.61084549516464,0.5438090733683512,"21367,23628,24967"
500,9119,2025-11-23 15:00:00+00:00,18571,cypher,4,40,36,-0.0025402107162493777,0.021289115837247494,0.02382932655349687,0.6535308339955803,0.5154415938878855,"9766,17145,11219,20358"
ODDIK,13673,2025-06-24 17:00:00+00:00,20084,togs,4,40,40,-0.01388818428135034,0.009759812781035025,0.023647997062385365,0.6055696642571569,0.5466182589540781,"14390,16314,17181,22182"
Flamengo,13087,2025-07-24 16:00:00+00:00,19831,proshow,3,30,30,0.02910607011959334,0.05274437877328458,0.023638308653691237,0.4431921624832338,0.6593021225452028,"16816,11213,16814"
ECLOT,16046,2025-02-12 19:00:00+00:00,14388,the-elive,4,40,40,-0.03644075681890827,-0.013147182865242793,0.023293573953665478,0.6320566143008328,0.5292259940095323,"19594,19069,21165,19815"
GUN5,13816,2025-06-13 14:15:00+00:00,23302,bluewh1te,4,40,40,0.037708884575232055,0.06083779791553655,0.023128913340304494,0.571777379083511,0.5691444093128095,"13240,23047,18670,23783"
Illuminar,4198,2024-10-29 17:00:00+00:00,24179,spavaqu,4,40,17,-0.0023426360565499903,0.02066592283975433,0.023008558896304317,0.5785016458533555,0.5662577605701127,"22011,11891,20637,8327"
Complexity,1017,2025-01-29 17:00:00+00:00,21620,nicx,3,30,30,-0.01882366884230372,0.004030175047550052,0.022853843889853773,0.5632479041326897,0.5754495571127797,"12840,13578,11630"
CPH Wolves,14881,2025-04-02 18:00:00+00:00,13170,kwezz,4,31,40,-0.01989180532559462,0.0028319932820891182,0.022723798607683737,0.5243434661935302,0.6017208771515309,"22048,24332,13669,20637"
RUBY,5762,2024-08-14 09:30:00+00:00,22325,sowalio,4,24,40,0.0005594921930678261,0.023087995236315453,0.022528503043247626,0.5770128867396307,0.5660200868014781,"23858,19812,22326,22327"
BOSS,16084,2025-02-14 19:00:00+00:00,19079,fruitcupx,4,38,22,0.004914147875986438,0.027255375370526667,0.02234122749454023,0.4316153777859016,0.6687754007498766,"19128,18706,17622,19711"
Aurora Young Blud,5530,2024-08-26 14:30:00+00:00,22880,m1quse,4,40,40,-0.016520378524317536,0.005757862274610996,0.022278240798928532,0.4973549422392073,0.6203604743131677,"23193,22803,22884,23302"
GUN5,3866,2024-12-12 15:15:00+00:00,22039,danistzz,4,40,39,0.010070310323556292,0.032253872910205386,0.022183562586649094,0.47866137343593307,0.6335386684375569,"19808,22471,18670,23047"
Zero Tenacity,13875,2025-06-20 17:00:00+00:00,21784,simke,4,40,40,-0.02298694246714971,-0.001253288596834734,0.02173365387031498,0.6588677873879265,0.5119254481232745,"11777,21783,21302,5351"
